cc_01 ,cc_02,cc_03 ,cc_04 ,cc_05 ,cc_06 ,cc_07 ,cc_08 ,cc_09 ,cc_10 ,cc_11 ,cc_12 ,cc_13 ,cc_14 ,cc_15 ,cc_16 ,cc_17 ,cc_18 ,cc_19 ,cc_20 ,cc_21 ,cc_22 ,cc_23 ,cc_24 
0.917695463,0.569806039,0.356235564,0.238055736,0.189697862,0.164027259,0.828180552,0.77976191,0.731771171,0.791179359,0.846683681,0.524005771,0.647125959,0.710460126,0.612832129,0.489519447,0.64748472,0.701545656,0.272264928,0.734119356,0.466325313,0.257887006,0.793949664,0.842116773
0.917694569,0.569826066,0.356214046,0.238083586,0.189829648,0.164145276,0.828302503,0.779920757,0.731856108,0.791265368,0.84673512,0.523840725,0.647194684,0.710935116,0.612815976,0.489732474,0.647556305,0.70164448,0.272347808,0.734153748,0.466351748,0.257986009,0.794052601,0.842087328
0.917655408,0.56980294,0.35621053,0.238112703,0.189936846,0.164267585,0.828422427,0.780110061,0.731970191,0.791356385,0.846780181,0.523665547,0.64729625,0.711394429,0.612847745,0.489973724,0.647650182,0.701787114,0.27244249,0.734201193,0.466403633,0.258103073,0.794147313,0.842058539
0.917602122,0.569774806,0.356170356,0.238145277,0.190010026,0.164379179,0.82853955,0.780312121,0.732086718,0.791429818,0.846795917,0.523479879,0.647403181,0.711866915,0.612889528,0.490192115,0.647763789,0.701900303,0.272553116,0.734251261,0.466459781,0.258207023,0.794228017,0.842058361
0.917528391,0.569770575,0.35611394,0.238205507,0.190049991,0.164482132,0.828667402,0.780554354,0.732219696,0.791498601,0.846788466,0.523256361,0.647550881,0.712354124,0.612984598,0.490399718,0.647955716,0.702035725,0.272702366,0.734309435,0.466559798,0.25832665,0.794269025,0.842045665
0.917446852,0.569716811,0.356050283,0.238219082,0.190103918,0.164574787,0.828775465,0.780757129,0.732351899,0.791569769,0.846813738,0.523070455,0.647657812,0.712819278,0.613017619,0.490610808,0.648076117,0.702122748,0.272818983,0.734334767,0.466564417,0.258410722,0.794309676,0.842029512
0.917339683,0.569611549,0.355959147,0.238206699,0.190121487,0.164661616,0.828884482,0.780976534,0.732497036,0.791622102,0.846821845,0.522886753,0.647762299,0.713264883,0.613041282,0.490816355,0.648170054,0.702174127,0.272933394,0.734340906,0.466544479,0.258487761,0.794348836,0.842055321
0.917247474,0.569532812,0.355872005,0.238207787,0.190181226,0.16474551,0.828944683,0.781144261,0.732637346,0.791697919,0.846844971,0.522726655,0.647852838,0.713752449,0.613052249,0.491015524,0.648279369,0.702226996,0.273031741,0.73437047,0.466491312,0.258519977,0.794385314,0.842043102
0.917166173,0.569466293,0.355809689,0.238208756,0.190275162,0.164813891,0.829005003,0.781238198,0.732746959,0.79178822,0.846911669,0.522589028,0.647901475,0.714203477,0.613035083,0.491224527,0.648364365,0.702271521,0.273131222,0.734432042,0.466400564,0.25853917,0.794402003,0.841996491
0.917109668,0.569430172,0.355747759,0.238206819,0.190359399,0.164899901,0.829066217,0.781341732,0.732837141,0.79186821,0.847006142,0.522491395,0.647943497,0.714645684,0.613015234,0.491438568,0.648441434,0.702347696,0.273234904,0.734503865,0.466342479,0.258571684,0.794413269,0.841979027
0.917086422,0.569438994,0.355710536,0.238229543,0.190453485,0.165007055,0.82915318,0.781473517,0.732978761,0.791975021,0.847120345,0.522461116,0.648007929,0.715111196,0.613038421,0.491658509,0.648541927,0.702460766,0.273344338,0.734606266,0.466360182,0.258614689,0.794439495,0.841968358
0.917058647,0.569443464,0.355670661,0.238240883,0.190525457,0.165110856,0.829316199,0.781613171,0.733175397,0.792101085,0.847250104,0.522441804,0.648079097,0.715546131,0.613070369,0.491865307,0.648616612,0.702575505,0.273468763,0.734722972,0.466426879,0.258688092,0.794489861,0.841987669
0.917046607,0.569436431,0.355610877,0.238209993,0.190585688,0.165197343,0.829456985,0.78173244,0.733345687,0.792149067,0.847360909,0.52237004,0.648168862,0.716012418,0.61309433,0.492053777,0.64867568,0.702703834,0.273569614,0.734757602,0.46647954,0.258776575,0.794534266,0.8420012
0.917019308,0.569428444,0.355552673,0.238179192,0.190644979,0.165270343,0.829589486,0.781816959,0.733543754,0.792205691,0.847484231,0.5223158,0.648229361,0.716536582,0.613123238,0.492254287,0.648727059,0.702816367,0.273623377,0.734745681,0.466519982,0.258841962,0.794557989,0.84195596
0.916979373,0.569405138,0.355479121,0.238152236,0.190691337,0.165333748,0.829741836,0.781883121,0.73372525,0.792270124,0.847583532,0.522286355,0.648259699,0.717052221,0.613146722,0.492466122,0.648772538,0.702937245,0.273674995,0.734789491,0.466576546,0.258903384,0.794635236,0.841964006
0.916985989,0.56937921,0.35539341,0.238113403,0.1907316,0.165387914,0.82983762,0.78188163,0.733785629,0.792246699,0.847603917,0.52224189,0.648291886,0.717554688,0.613171339,0.492668629,0.648819983,0.703081965,0.273736238,0.734864235,0.466620266,0.258958936,0.794748068,0.842029452
0.916965008,0.569377482,0.355269611,0.238078848,0.190767244,0.165449724,0.82996577,0.781901419,0.73388052,0.792292356,0.84766221,0.522283316,0.648322463,0.718033671,0.613191187,0.492888302,0.648864269,0.703220844,0.27379328,0.734918892,0.466677308,0.259001017,0.794834912,0.842078507
0.916893125,0.569334149,0.355139285,0.238033399,0.190785393,0.165488482,0.830112278,0.78194654,0.734003365,0.792372942,0.847753108,0.522365212,0.64836216,0.718478501,0.613183677,0.493081063,0.648927212,0.703348041,0.273839623,0.734938264,0.466731548,0.259031922,0.794926226,0.842127025
0.916785121,0.569273174,0.354994535,0.237982646,0.190794587,0.165522158,0.830284357,0.782023013,0.734159112,0.792494118,0.84786129,0.522513866,0.648421168,0.718877077,0.613169611,0.493276566,0.649012208,0.703496873,0.27389133,0.734964788,0.46680814,0.259057194,0.79505372,0.842211366
0.916676283,0.569181561,0.354853362,0.23792544,0.190785259,0.165535688,0.830408096,0.782065392,0.734248519,0.792577922,0.847961187,0.522627711,0.648481309,0.719256997,0.61313051,0.493409634,0.649095058,0.70361352,0.273940593,0.73494947,0.466847152,0.259066522,0.795142889,0.842257082
0.916566491,0.569090903,0.354674995,0.237862468,0.190750167,0.165542603,0.830541193,0.782132626,0.734328806,0.792694271,0.848103106,0.522765696,0.648518264,0.719660938,0.613032579,0.493547499,0.64915967,0.703688085,0.273959309,0.734885573,0.466837227,0.259042472,0.795159638,0.842215478
0.91647023,0.568975985,0.354517192,0.237762213,0.190699324,0.165515706,0.830671072,0.782166302,0.734406769,0.792789876,0.848200202,0.52292794,0.648550391,0.720054448,0.612912834,0.493672192,0.649207592,0.703740716,0.273935586,0.734830499,0.466778934,0.258998811,0.795198858,0.842187941
0.916405082,0.568871379,0.354375929,0.237628683,0.190620869,0.165457547,0.830741882,0.78213793,0.734428287,0.792817235,0.848220527,0.523049951,0.648545384,0.720379114,0.612815559,0.493765473,0.649207115,0.703785002,0.273904234,0.734796286,0.466698408,0.25893563,0.795222819,0.842164397
0.916378379,0.568774343,0.354187489,0.237459764,0.190507591,0.165374085,0.830771148,0.782105446,0.734434783,0.792823732,0.84821713,0.523161173,0.648545265,0.720676303,0.612703085,0.493891805,0.649191439,0.703835905,0.273845196,0.734746754,0.466611475,0.258833587,0.79520148,0.842105687
0.916328847,0.568639219,0.353987694,0.237260327,0.190392375,0.165248975,0.830811024,0.782042503,0.7344805,0.792831659,0.84820962,0.523270249,0.648577988,0.720965207,0.61260128,0.493987054,0.649184346,0.703844965,0.273735136,0.734663486,0.466519594,0.258714586,0.795198023,0.842055023
0.916244507,0.568464875,0.353778571,0.237060994,0.190243557,0.165089056,0.830855012,0.781980097,0.734520555,0.792820156,0.848225713,0.523346007,0.64856416,0.721230447,0.612518728,0.494037122,0.649189413,0.703825891,0.273612887,0.734593213,0.466439843,0.258575737,0.79518342,0.842015922
0.916183472,0.568253815,0.35352248,0.236850545,0.190056235,0.16490674,0.830895185,0.781947672,0.734532297,0.792812228,0.848270714,0.523405075,0.648548245,0.721525729,0.612392068,0.494079471,0.649212062,0.703819036,0.273470253,0.734542727,0.466359675,0.258404672,0.795111001,0.841996431
0.916115701,0.56803453,0.353240877,0.236607388,0.189863697,0.164699167,0.830958903,0.781893849,0.734541118,0.792809725,0.848316967,0.523443878,0.648536921,0.721817374,0.61224401,0.494084209,0.649198413,0.703796089,0.273294419,0.734470129,0.466260999,0.258218646,0.79505676,0.841968775
0.916034877,0.567819536,0.352937371,0.236323729,0.189621329,0.164465502,0.831067145,0.781844795,0.73456949,0.792810142,0.848368526,0.523462415,0.648473978,0.722096562,0.612114727,0.494086295,0.649151981,0.703765213,0.273102134,0.734401882,0.466134876,0.258009285,0.795012414,0.841927409
0.915953577,0.567599952,0.352591246,0.236001298,0.18932201,0.164196223,0.831223488,0.781836092,0.734618425,0.792825758,0.848442852,0.523443043,0.64842248,0.72241962,0.611975551,0.494099766,0.649106622,0.703757167,0.272886038,0.734333694,0.465999037,0.257775277,0.7949633,0.841923654
0.915892601,0.56739229,0.352246195,0.235676557,0.189017266,0.163915589,0.831369519,0.781820357,0.73465234,0.792813957,0.848500669,0.523395658,0.648361504,0.722718835,0.611834645,0.49410221,0.649051666,0.703729987,0.272660106,0.734264016,0.46584779,0.257536441,0.794961154,0.841915309
0.915839374,0.567200243,0.35188207,0.235328496,0.188681498,0.163616449,0.831537962,0.781815231,0.734691322,0.792797744,0.848556399,0.523319006,0.648301125,0.723021507,0.611697912,0.494099379,0.648976564,0.703692317,0.272416353,0.734180868,0.465675563,0.257283479,0.795010269,0.84188664
0.915817499,0.567003965,0.351514697,0.234971955,0.188331857,0.16331321,0.831709683,0.781805873,0.734726667,0.792759836,0.848611951,0.52322197,0.648211658,0.723319829,0.611561656,0.494106501,0.648909211,0.703630447,0.272160619,0.734112203,0.465466976,0.257007003,0.79506284,0.841863871
0.915784657,0.566774428,0.351128787,0.234605342,0.187988997,0.162980095,0.831873417,0.781777859,0.73473841,0.792699754,0.848673224,0.523079455,0.648122251,0.723608017,0.611384153,0.494102567,0.648857117,0.703576565,0.271883696,0.734049499,0.465263039,0.256724894,0.795080781,0.841889143
0.915740788,0.566530168,0.350755095,0.234241739,0.187667578,0.162639394,0.831993878,0.781710982,0.73471272,0.792642653,0.84871161,0.522919238,0.648012519,0.72384727,0.611209273,0.494092643,0.648792148,0.703511178,0.271613628,0.733959734,0.465050608,0.256448835,0.795076132,0.841859818
0.91571337,0.566291571,0.350397348,0.233881935,0.18735835,0.162326306,0.832114816,0.781650364,0.734704554,0.792626977,0.848766387,0.522734404,0.647900701,0.724098206,0.611056924,0.494082421,0.648717523,0.703447044,0.271342367,0.733836114,0.464817733,0.256153136,0.795035243,0.841789544
0.915657759,0.566061437,0.350058079,0.233551472,0.187063053,0.162032709,0.832256854,0.781635225,0.734726548,0.792622507,0.848859847,0.522524834,0.647820354,0.72439307,0.61092329,0.494076222,0.648670852,0.703428745,0.2710675,0.733730674,0.464608997,0.255880862,0.794989467,0.841732085
0.915574312,0.565825045,0.349736929,0.233239636,0.186777666,0.161748543,0.832392931,0.781650722,0.734764576,0.792640269,0.848947883,0.522313058,0.647754967,0.724699557,0.61084187,0.494086921,0.64864701,0.703423738,0.270834476,0.733652413,0.464428574,0.255645812,0.794968426,0.841670573
0.915515959,0.565602422,0.349423915,0.232950509,0.186508372,0.161487281,0.832516551,0.781665683,0.73480916,0.792650938,0.849006116,0.52208817,0.647687554,0.725006938,0.610775411,0.494080961,0.648621202,0.70343399,0.270627022,0.733602762,0.464261383,0.255430371,0.794968128,0.84161669
0.915438294,0.565387726,0.349112898,0.232676938,0.186259344,0.161246717,0.832629919,0.78168273,0.734831274,0.792638779,0.849069536,0.521866143,0.647627532,0.725298464,0.610672116,0.494100839,0.648609817,0.703461409,0.270438313,0.733577371,0.46410954,0.255242258,0.794956505,0.841556072
0.915337086,0.565167844,0.348796278,0.23239927,0.186036438,0.161026478,0.832786679,0.78172797,0.734869361,0.792660236,0.849155784,0.521647274,0.647568166,0.725570798,0.610554159,0.494146734,0.648601413,0.703458905,0.270289242,0.73355329,0.463988781,0.255080134,0.794949234,0.841507316
0.915261567,0.565005362,0.348511636,0.232165605,0.185837314,0.160840333,0.832951367,0.781781495,0.734929383,0.792680144,0.849236608,0.521413505,0.647514403,0.725841403,0.6104424,0.494194061,0.648591638,0.703474641,0.270158798,0.733530521,0.46386835,0.254950196,0.794962466,0.841474891
0.915190518,0.564887106,0.34827742,0.231974259,0.185668811,0.160709724,0.833105087,0.781869411,0.735016048,0.792708576,0.849329889,0.521174192,0.647492409,0.726108432,0.610342503,0.494284093,0.648603201,0.703516543,0.270052344,0.733497679,0.463759989,0.254836142,0.794967592,0.841442227
0.915128648,0.564774454,0.348082721,0.231819123,0.185555756,0.160635546,0.83327359,0.781969666,0.735126078,0.792755306,0.849442542,0.520945311,0.647481918,0.726405382,0.610281408,0.494407564,0.648627222,0.703573883,0.269991755,0.733492553,0.463692933,0.254763663,0.794985712,0.84142375
0.91507566,0.564685881,0.347928822,0.231693968,0.185482055,0.16061525,0.833474219,0.782103837,0.735281169,0.792824507,0.84958005,0.520717978,0.64749074,0.726719081,0.610248029,0.494559854,0.648663104,0.703643262,0.269965261,0.733498693,0.463663608,0.254717797,0.795021653,0.841427982
0.915033519,0.564613402,0.347810328,0.231626004,0.185450569,0.160629004,0.833628356,0.782211423,0.735423923,0.792882085,0.849704146,0.520483494,0.647507429,0.727062523,0.610261858,0.494745821,0.648722887,0.703749239,0.26997903,0.733540297,0.463629365,0.254732817,0.795059085,0.841439188
0.914986372,0.564536572,0.347736865,0.23159793,0.185497478,0.160698697,0.833767056,0.782339394,0.735564351,0.792951763,0.849839389,0.520265698,0.647543788,0.727420747,0.61029315,0.494976312,0.648806334,0.703876674,0.270042568,0.733591437,0.46362114,0.254790932,0.795097589,0.841438591
0.914937258,0.564495862,0.347706079,0.23160404,0.185599819,0.160824999,0.833936989,0.782492876,0.735720813,0.793034554,0.84999609,0.520063818,0.647596478,0.727798879,0.61033833,0.495228499,0.648893833,0.704015613,0.270141751,0.733651161,0.463651121,0.25489375,0.79518342,0.841426253
0.914908469,0.564505041,0.347692907,0.231676772,0.185721681,0.16096887,0.834096551,0.782650292,0.735885739,0.793134987,0.850145102,0.519853354,0.647673666,0.728194118,0.610411584,0.495500416,0.649008811,0.704167545,0.270265341,0.733684957,0.463672519,0.255046308,0.795274079,0.841390252
0.914889395,0.564546585,0.347722441,0.231789872,0.185900956,0.161147818,0.83426553,0.782822788,0.736067116,0.793238223,0.850290596,0.519637942,0.647815466,0.72861582,0.610505641,0.495782495,0.649156511,0.704345286,0.270430475,0.733709037,0.4637357,0.255221963,0.795366824,0.841343105
0.914882898,0.564644814,0.347797573,0.231931344,0.186115339,0.16138202,0.834448814,0.782998681,0.736232281,0.793308496,0.850432515,0.51939553,0.647990286,0.729060173,0.610611737,0.496074647,0.649318993,0.704527795,0.270627528,0.733756721,0.463844538,0.255419165,0.795481443,0.84131968
0.914905131,0.564763486,0.347879171,0.232127696,0.18635051,0.161650434,0.834615052,0.783152401,0.736380696,0.793379486,0.850586712,0.519131601,0.64817363,0.729522765,0.610735416,0.496396184,0.649520338,0.704709768,0.270864844,0.733833909,0.46396777,0.255663663,0.795595288,0.841314852
0.914925635,0.564883947,0.347975522,0.23234117,0.186649024,0.161969438,0.834750116,0.7832883,0.736559093,0.793480814,0.850768626,0.518853784,0.648366213,0.729962349,0.61087966,0.496739447,0.649745703,0.704913795,0.271155119,0.733970046,0.464124352,0.255949706,0.795733571,0.841340721
0.914956748,0.565032363,0.348110378,0.232589036,0.186984599,0.162335515,0.834864318,0.783427954,0.736751616,0.793597758,0.850936651,0.51854831,0.64854449,0.730384827,0.611046195,0.497112602,0.649983585,0.705121875,0.271469742,0.734121621,0.464308411,0.256265253,0.795890033,0.841386199
0.914984822,0.565201998,0.34827137,0.232891247,0.187322661,0.16274032,0.834972918,0.783582807,0.736963153,0.79375428,0.851119816,0.518219709,0.648743689,0.730827332,0.611257255,0.497517496,0.650250912,0.705354273,0.271814972,0.734262526,0.464508742,0.256620884,0.796052575,0.841409683
0.9150213,0.565388799,0.348467797,0.233208716,0.187696546,0.16319342,0.8350963,0.783747554,0.73722142,0.793968499,0.851338029,0.517876208,0.648959219,0.731252253,0.611464083,0.497929096,0.650509179,0.705606818,0.272202581,0.734417439,0.46471858,0.25700593,0.796218932,0.841433406
0.915086925,0.565603435,0.348707408,0.233568355,0.18811217,0.163663343,0.835205793,0.783915937,0.737488687,0.794167519,0.851546645,0.517496407,0.649195015,0.731697857,0.611663461,0.498350054,0.650783479,0.70585376,0.272612095,0.734594822,0.464937717,0.257421821,0.796392858,0.84147352
0.915171921,0.565867126,0.349015176,0.233975649,0.188558981,0.164162323,0.835301995,0.784094751,0.73777914,0.794374764,0.85174638,0.517109096,0.649456024,0.73215574,0.611849606,0.49877584,0.651073694,0.70610249,0.273054659,0.734793305,0.465177029,0.257878095,0.79658246,0.841530681
0.915256202,0.566111505,0.349311799,0.234397694,0.189036489,0.164687872,0.835416436,0.784288704,0.738057256,0.79456389,0.851976156,0.516643882,0.649736047,0.732645273,0.612080991,0.499224156,0.651375175,0.706372976,0.273510396,0.734982789,0.465406239,0.258346558,0.796765745,0.841577113
0.915368617,0.566367984,0.349627465,0.2348492,0.189559981,0.165241942,0.835548937,0.784497142,0.738360345,0.794753909,0.852237225,0.516151905,0.650031924,0.73314774,0.612314701,0.499683321,0.651685119,0.70665139,0.273998082,0.735182643,0.465628862,0.258837789,0.796948612,0.841636837
0.915486217,0.566621542,0.349957764,0.235316828,0.190090492,0.165800646,0.835642934,0.784691453,0.738631785,0.794938803,0.852462709,0.5155949,0.650343657,0.733666897,0.612572372,0.500155389,0.651999354,0.706930399,0.27447921,0.73539865,0.465874642,0.259346664,0.797132075,0.841687799
0.915543973,0.566841602,0.350287288,0.235783473,0.190621376,0.166380838,0.83573103,0.784880638,0.738875926,0.795106947,0.852684319,0.514948189,0.650654316,0.734182537,0.612864792,0.500641763,0.652326345,0.707221568,0.274948686,0.735593319,0.466118932,0.25985989,0.797325373,0.841703594
0.915578365,0.56705457,0.350646198,0.236234933,0.191160247,0.166969433,0.835804701,0.785051465,0.739107251,0.795275867,0.852888703,0.514232934,0.650967479,0.73467356,0.613144934,0.501146257,0.652634561,0.707500994,0.275408119,0.735793412,0.466348499,0.26036942,0.797511041,0.841691554
0.91560185,0.567273617,0.351006538,0.236687139,0.191706285,0.16755639,0.835825861,0.78519851,0.739356756,0.795479,0.853046298,0.513438702,0.651286721,0.735149145,0.61339277,0.501639009,0.652927637,0.70776403,0.275874227,0.736041188,0.466569632,0.260896146,0.797701955,0.841623545
0.915607214,0.567480743,0.351356685,0.237164751,0.19226104,0.16812627,0.835814297,0.785340488,0.739632905,0.795674562,0.853205204,0.512559772,0.65157479,0.735613108,0.613650024,0.502129734,0.653228343,0.708002448,0.276358247,0.736260891,0.466763645,0.261418283,0.797881365,0.841525614
0.915588081,0.567717493,0.351701647,0.237634465,0.192801803,0.168663457,0.835759103,0.785476446,0.739890933,0.795856714,0.85337007,0.511635661,0.651831508,0.736078322,0.613924444,0.502619565,0.653503418,0.708227873,0.276841521,0.736430526,0.466938585,0.261924088,0.798042238,0.841423035
0.915609837,0.567983508,0.352010041,0.238108918,0.19333677,0.169210956,0.835689306,0.78564167,0.740147948,0.796073318,0.853562295,0.510618031,0.65210259,0.736560047,0.61420399,0.503108501,0.653770626,0.708484173,0.277356982,0.736617148,0.467118353,0.262424409,0.798212171,0.841310203
0.915681183,0.568240404,0.352324694,0.238588601,0.193876207,0.169761926,0.835594177,0.785808802,0.740409315,0.796307027,0.853788376,0.509480774,0.652382195,0.737030804,0.614494383,0.503643572,0.654070199,0.70876348,0.277874112,0.736805141,0.467294693,0.262905121,0.798378587,0.841224909
0.915757298,0.568503261,0.352655947,0.239030883,0.194400251,0.170296729,0.835471332,0.785955667,0.740647972,0.796522021,0.854002714,0.508289814,0.652661026,0.737472594,0.614772975,0.504187107,0.654379189,0.709048569,0.278359056,0.73698169,0.467454523,0.263371795,0.798541486,0.841129661
0.915851593,0.56877327,0.352976203,0.239455268,0.194912136,0.170828402,0.83533901,0.786093235,0.740905762,0.796704352,0.854204118,0.507012427,0.652943552,0.737917006,0.615026653,0.504691958,0.654675007,0.709309757,0.278842121,0.737172246,0.46760726,0.263844222,0.798703551,0.841007173
0.916012645,0.569060087,0.353304833,0.239859194,0.195436746,0.171381801,0.835202932,0.786236763,0.741187334,0.796863973,0.854401529,0.505597353,0.653274179,0.738346279,0.615254581,0.505195796,0.654987216,0.709571421,0.27932784,0.737389028,0.467744619,0.26431942,0.798845291,0.840866745
0.916128874,0.569318712,0.353620946,0.240259513,0.195921391,0.171892211,0.835040152,0.786350369,0.741458833,0.797032595,0.854605854,0.504204333,0.653544724,0.738796473,0.615485966,0.505687416,0.655278146,0.709820926,0.279792368,0.737594187,0.467885435,0.26478377,0.799018741,0.840725839
0.916246951,0.569589019,0.353939384,0.240660161,0.196378723,0.172386706,0.834871352,0.786442578,0.741737008,0.797171533,0.854813933,0.502720416,0.65377152,0.739267111,0.615715086,0.506160796,0.655557811,0.710045338,0.280263573,0.737800539,0.468044251,0.265265346,0.799210072,0.840572953
0.916326106,0.569829404,0.354222953,0.241018757,0.196821123,0.172849908,0.834664762,0.786526501,0.741998076,0.797323287,0.854994237,0.501309633,0.654012501,0.739704788,0.615922689,0.506596923,0.65581584,0.710275054,0.280688524,0.737994015,0.468159646,0.265701115,0.799392939,0.840401649
0.916383445,0.570056558,0.354494184,0.241356507,0.197248846,0.173286557,0.834442437,0.786590397,0.742258132,0.79748565,0.855172157,0.499885142,0.654236317,0.74014622,0.616118014,0.507022023,0.656057954,0.710498869,0.281094462,0.738198638,0.46826598,0.266117603,0.799592078,0.840224862
0.91643399,0.570249498,0.354749471,0.241681576,0.197654575,0.173710614,0.834174395,0.786662817,0.742501676,0.797655642,0.855331361,0.498506755,0.654474795,0.740574181,0.616319001,0.507429302,0.656312644,0.710749626,0.281461537,0.738384902,0.468342274,0.266510755,0.799805999,0.840033829
0.91647929,0.570420921,0.354963362,0.24198854,0.198038131,0.174111813,0.833895564,0.786741018,0.742728472,0.797834814,0.855490506,0.497185796,0.654723406,0.740952969,0.616491556,0.507804155,0.656537592,0.710998595,0.281806856,0.738510787,0.46837315,0.266878366,0.799957156,0.839817822
0.916494787,0.57056284,0.35516125,0.24225463,0.198393956,0.174479693,0.833574593,0.786781549,0.74294585,0.797995567,0.855665624,0.495993912,0.654942334,0.741302073,0.616618693,0.508160412,0.656710565,0.711216569,0.282124609,0.738629937,0.468408287,0.267216176,0.800086617,0.839612007
0.916476727,0.57067132,0.355344564,0.242521912,0.198721915,0.174826473,0.833221555,0.786824048,0.743169844,0.798172176,0.85586369,0.494945735,0.655136287,0.741646588,0.616764486,0.508529782,0.656888723,0.711447418,0.282433182,0.738743901,0.468447566,0.267531663,0.800192833,0.83942914
0.916449606,0.570768535,0.355493546,0.242777988,0.1990183,0.17513907,0.832884312,0.786859751,0.743381202,0.798359573,0.856070399,0.494050056,0.65529561,0.74197644,0.616902709,0.508887589,0.657057881,0.711658835,0.282735556,0.738838136,0.468481183,0.267813295,0.80025667,0.839261472
0.916393399,0.570873201,0.355627179,0.24298726,0.199290663,0.175427273,0.832506597,0.786832392,0.743584573,0.798492253,0.856233299,0.49334994,0.655428648,0.742281914,0.617012262,0.509189248,0.657193303,0.711792707,0.282985061,0.738961041,0.468531281,0.268038005,0.800314069,0.839109957
0.916334331,0.57097584,0.355735481,0.243179351,0.199545845,0.175697803,0.832075834,0.786788464,0.743782461,0.798597395,0.856360495,0.492812485,0.655567825,0.742589712,0.617120326,0.50946629,0.657345295,0.711916447,0.283203214,0.739080727,0.468580723,0.268241078,0.800376952,0.838968337
0.916295946,0.571061492,0.355826676,0.243355945,0.199777424,0.17595011,0.831616879,0.786731124,0.743958354,0.798698723,0.856474757,0.492447257,0.655710399,0.742897511,0.617210209,0.509742916,0.657487869,0.712053895,0.283419341,0.73917836,0.4686625,0.268449038,0.800457239,0.838834763
0.916284502,0.571148515,0.355901271,0.24352321,0.199991047,0.176198393,0.831141353,0.786653638,0.744114935,0.798774242,0.856552541,0.492234588,0.655873895,0.743210614,0.61727339,0.509996593,0.65762949,0.712177932,0.283620656,0.7392838,0.468767792,0.268647045,0.800565302,0.838721216
0.916260242,0.571214736,0.355956614,0.243659154,0.200181097,0.176410869,0.830604136,0.786548615,0.74426955,0.798860371,0.856646538,0.492192417,0.655997157,0.743495822,0.617342293,0.510249138,0.657748461,0.712291479,0.28379336,0.739342213,0.468883812,0.268824399,0.800635159,0.838591993
0.916252553,0.571269453,0.355996847,0.243784368,0.200356871,0.176601231,0.830030203,0.786447108,0.744442165,0.798965812,0.856757402,0.492339611,0.656118751,0.743808687,0.617421865,0.510517597,0.657879174,0.712431848,0.283968121,0.73936069,0.469026446,0.269010872,0.800720155,0.838464677
0.916207194,0.57129544,0.356011122,0.243867159,0.200495705,0.176760837,0.829406738,0.786291659,0.744544744,0.799022734,0.856818914,0.492582411,0.656202078,0.744038343,0.617465377,0.510744631,0.657960832,0.712528825,0.284094989,0.739376307,0.46916014,0.269151777,0.800756931,0.838332772
0.91614759,0.571306825,0.356012046,0.243919671,0.200608954,0.176892936,0.828732371,0.786103189,0.744612396,0.799075663,0.856868863,0.492972851,0.656254232,0.744209588,0.617491782,0.510950863,0.658018112,0.712593555,0.284173906,0.739360631,0.469294488,0.269261539,0.80074954,0.83818233
0.916086197,0.571302474,0.355971485,0.24394682,0.200696886,0.177000791,0.828021169,0.785876036,0.744663656,0.799080014,0.856887162,0.493448853,0.65628469,0.744372547,0.617503941,0.511140287,0.658046782,0.712642908,0.284245014,0.739344895,0.469437301,0.269342959,0.800733149,0.838054895
0.915996373,0.571247935,0.35591051,0.243937179,0.200760096,0.177092433,0.827279627,0.78561759,0.744676352,0.7990309,0.856872082,0.494019926,0.656303048,0.74452883,0.617512167,0.511294007,0.65803051,0.712692022,0.284314424,0.739348173,0.469591022,0.269412965,0.800735593,0.837951541
0.915897548,0.571200967,0.355849922,0.243910655,0.200804204,0.177177653,0.826516926,0.785325348,0.744708002,0.79900682,0.856861472,0.49466753,0.656318843,0.744676054,0.617504716,0.511425853,0.657994986,0.712722898,0.284389377,0.739390135,0.469777644,0.269482553,0.80076015,0.837862015
0.915791571,0.571164072,0.355771065,0.243881613,0.200816453,0.177254125,0.825760186,0.785025239,0.74481535,0.799019039,0.856889904,0.495371044,0.656332433,0.744855225,0.617491364,0.51156199,0.657971382,0.712732553,0.2844688,0.739432454,0.469955683,0.269544333,0.800791085,0.837780118
0.915660977,0.571101308,0.355678111,0.243841961,0.200818956,0.177304104,0.824964523,0.784694314,0.744913161,0.799034059,0.856931806,0.496136248,0.656338513,0.74503547,0.61748153,0.511684835,0.657940626,0.712739646,0.284526944,0.739445508,0.470118463,0.269586563,0.800792515,0.83765471
0.915508687,0.571045935,0.355574161,0.243791461,0.200811982,0.177325279,0.824132144,0.784314692,0.744976878,0.799057305,0.856946111,0.496939152,0.656340778,0.745175779,0.617446363,0.51180917,0.657912552,0.712748468,0.28456524,0.739435017,0.470272511,0.2695871,0.800744712,0.837486327
0.915339887,0.570972025,0.35546127,0.243739411,0.200780466,0.177320421,0.823324323,0.783927321,0.745024264,0.799055696,0.856945097,0.497748166,0.656337202,0.745306075,0.617406666,0.511933982,0.657894909,0.712741494,0.284585506,0.739406347,0.470406115,0.26957497,0.800655425,0.837300181
0.915175557,0.570881903,0.355342269,0.243679702,0.200747907,0.177306563,0.822535634,0.783502817,0.745035529,0.799024761,0.856930256,0.498593241,0.656306386,0.745403588,0.617350101,0.512024045,0.657842815,0.71270901,0.284584641,0.739359915,0.470539719,0.269561738,0.800567269,0.837109029
